ticker,trade_date,expiry,dte,option_type,strike,mid,bid,ask,spot,volume,open_interest,iv,rate,div_yield
SPY,2026-05-25,2026-06-12,17,call,465.0,282.09000000000003,280.68,283.5,745.6400146484375,0,2,1.0432176745605473,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,490.0,257.145,255.74,258.55,745.6400146484375,1,2,0.9475102905273438,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,500.0,247.18,245.77,248.59,745.6400146484375,1,0,0.9113778393554688,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,525.0,222.25,220.84,223.66,745.6400146484375,0,2,0.8212908496093749,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,530.0,217.255,215.85,218.66,745.6400146484375,0,1,0.8027363476562499,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,535.0,212.28,210.87,213.69,745.6400146484375,0,1,0.7861349511718749,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,555.0,192.335,190.93,193.74,745.6400146484375,1,0,0.7161893615722656,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,580.0,167.43,166.02,168.84,745.6400146484375,0,2,0.6322058264160157,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,595.0,152.485,151.08,153.89,745.6400146484375,0,5,0.5821574987792968,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,600.0,147.5,146.1,148.9,745.6400146484375,1,3,0.5651898950195313,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,610.0,137.55,136.15,138.95,745.6400146484375,0,7,0.5328415856933593,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,615.0,132.57,131.17,133.97,745.6400146484375,0,2,0.5162401892089843,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,620.0,127.6,126.2,129.0,745.6400146484375,0,1,0.5002491381835938,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,625.0,122.645,121.24,124.05,745.6400146484375,2,4,0.549076774902344,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,630.0,117.66999999999999,116.27,119.07,745.6400146484375,0,1,0.5306443420410156,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,635.0,112.71000000000001,111.3,114.12,745.6400146484375,1,3,0.5133715655517577,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,640.0,107.74000000000001,106.34,109.14,745.6400146484375,3,1,0.49487809814453126,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,645.0,102.78999999999999,101.38,104.2,745.6400146484375,2,3,0.4778494598388672,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,650.0,97.83000000000001,96.43,99.23,745.6400146484375,10,24,0.45966116516113287,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,655.0,92.88,91.48,94.28,745.6400146484375,1,2,0.44208321594238287,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,660.0,87.94,86.53,89.35,745.6400146484375,3,2,0.4250545776367188,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,665.0,82.785,81.83,83.74,745.6400146484375,3,171,0.38568729553222647,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,670.0,78.07,76.67,79.47,745.6400146484375,4,36,0.3898376446533204,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,675.0,73.145,71.74,74.55,745.6400146484375,2,55,0.3725038336181641,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,676.0,71.95,70.98,72.92,745.6400146484375,1,2,0.34979898254394526,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,677.0,71.19,69.78,72.6,745.6400146484375,1,4,0.3660341717529296,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,678.0,70.215,68.8,71.63,745.6400146484375,1,1,0.3629214099121094,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,679.0,69.22999999999999,67.82,70.64,745.6400146484375,1,7,0.35925933715820313,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,680.0,68.235,68.12,68.35,745.6400146484375,87,12010,0.3166572241210937,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,681.0,67.27000000000001,65.87,68.67,745.6400146484375,2,39,0.3521182952880859,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,682.0,66.28999999999999,64.89,67.69,745.6400146484375,3,19,0.34870036071777344,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,683.0,65.32,63.91,66.73,745.6400146484375,2,2,0.34577070251464836,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,684.0,64.34,62.94,65.74,745.6400146484375,1,6,0.3420170779418945,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,685.0,63.370000000000005,61.96,64.78,745.6400146484375,2,14,0.3390569024658203,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,686.0,62.39,60.99,63.79,745.6400146484375,1,4,0.3352727606201171,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,687.0,61.425,60.02,62.83,745.6400146484375,1,8,0.33228206787109377,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,688.0,60.45,59.04,61.86,745.6400146484375,2,26,0.3290472369384765,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,689.0,59.480000000000004,58.07,60.89,745.6400146484375,1,3,0.3257513714599609,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,690.0,58.475,57.68,59.27,745.6400146484375,6,111,0.30548790222167965,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,691.0,57.54,56.14,58.94,745.6400146484375,1,63,0.3188544677734374,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,692.0,56.57,55.17,57.97,745.6400146484375,3,15,0.3154975677490234,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,693.0,55.61,54.21,57.01,745.6400146484375,1,9,0.31238480590820306,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,694.0,54.650000000000006,53.24,56.06,745.6400146484375,3,9,0.3094551477050781,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,695.0,53.485,52.52,54.45,745.6400146484375,4,172,0.2902292657470703,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,696.0,52.72,51.32,54.12,745.6400146484375,5,18,0.30261927856445314,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,697.0,51.76,50.36,53.16,745.6400146484375,25,13,0.2993844476318359,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,698.0,50.81,49.4,52.22,745.6400146484375,1,6,0.2966378930664062,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,699.0,49.85,48.45,51.25,745.6400146484375,1,3,0.2930978894042968,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,700.0,48.685,47.69,49.68,745.6400146484375,14,2757,0.27555045745849605,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,701.0,47.95,46.54,49.36,745.6400146484375,2,1,0.28717753845214833,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,702.0,47.0,45.6,48.4,745.6400146484375,1,28,0.2838206384277343,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,703.0,46.05,44.65,47.45,745.6400146484375,1,9,0.28064684204101553,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,704.0,45.11,43.71,46.51,745.6400146484375,11,24,0.2776561492919921,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,705.0,44.17,42.77,45.57,745.6400146484375,3,82,0.2746349392700196,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,706.0,43.230000000000004,41.83,44.63,745.6400146484375,22,21,0.2715832119750976,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,707.0,42.3,40.89,43.71,745.6400146484375,1,14,0.26892820922851557,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,708.0,41.36,39.96,42.76,745.6400146484375,3,20,0.26557130920410155,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,709.0,40.435,39.03,41.84,745.6400146484375,1,15,0.26282475463867194,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,710.0,39.32,38.33,40.31,745.6400146484375,9,890,0.24738301452636718,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,711.0,38.59,37.19,39.99,745.6400146484375,3,23,0.2569349209594727,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,712.0,37.49,37.03,37.95,745.6400146484375,9,142,0.2310867907714844,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,713.0,36.75,35.35,38.15,745.6400146484375,4,45,0.2510450872802734,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,714.0,35.834999999999994,34.44,37.23,745.6400146484375,6,46,0.24805439453125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,715.0,35.525000000000006,34.71,36.34,745.6400146484375,11,302,0.24555197814941404,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,716.0,34.025000000000006,32.63,35.42,745.6400146484375,1,418,0.24243921630859372,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,717.0,33.14,31.74,34.54,745.6400146484375,2,141,0.24002835174560544,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,718.0,32.25,30.85,33.65,745.6400146484375,5,399,0.23734283172607418,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,719.0,31.345,29.95,32.74,745.6400146484375,1,118,0.2342300698852539,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,720.0,30.479999999999997,29.08,31.88,745.6400146484375,321,446,0.23194127441406248,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,721.0,29.195,28.19,30.2,745.6400146484375,4,212,0.2148516015625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,722.0,28.715,27.32,30.11,745.6400146484375,4,293,0.22629557891845703,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,723.0,27.855,26.45,29.26,745.6400146484375,5,150,0.22394574890136715,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,724.0,27.0,25.6,28.4,745.6400146484375,11,325,0.22135178070068356,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,725.0,26.115000000000002,25.92,26.31,745.6400146484375,58,827,0.19751779052734375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,726.0,25.259999999999998,23.9,26.62,745.6400146484375,1,261,0.21491263610839845,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,727.0,24.42,23.06,25.78,745.6400146484375,1,164,0.2124102197265625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,728.0,23.59,22.23,24.95,745.6400146484375,6,212,0.20996883789062498,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,729.0,22.77,21.41,24.13,745.6400146484375,66,220,0.20761900787353516,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,730.0,22.259999999999998,21.4,23.12,745.6400146484375,174,700,0.20209538146972655,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,731.0,21.175,21.01,21.34,745.6400146484375,26,386,0.18418174224853517,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,732.0,20.35,20.19,20.51,745.6400146484375,29,3769,0.1815267395019531,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,733.0,19.585,18.3,20.87,745.6400146484375,19,649,0.19736520416259767,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,734.0,18.82,18.67,18.97,745.6400146484375,27,696,0.17774259765625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,735.0,18.055,17.93,18.18,745.6400146484375,66,1652,0.17536225036621095,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,736.0,17.86,17.16,18.56,745.6400146484375,57,750,0.19052933502197267,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,737.0,16.57,16.47,16.67,745.6400146484375,181,721,0.17118138397216798,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,738.0,15.83,15.7,15.96,745.6400146484375,28,765,0.1695334512329102,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,739.0,15.11,14.99,15.23,745.6400146484375,113,1622,0.1674582766723633,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,740.0,14.395,14.29,14.5,745.6400146484375,157,2552,0.1651694812011719,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,741.0,13.73,13.58,13.88,745.6400146484375,60,1531,0.16434551483154297,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,742.0,13.035,12.91,13.16,745.6400146484375,78,1477,0.16187361572265624,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,743.0,12.375,12.27,12.48,745.6400146484375,103,953,0.15982895843505857,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,744.0,11.725,11.61,11.84,745.6400146484375,150,953,0.15811999114990233,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,745.0,11.115,11.01,11.22,745.6400146484375,1307,1872,0.156533092956543,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,746.0,10.52,10.5,10.54,745.6400146484375,686,725,0.15387809020996096,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,747.0,9.93,9.91,9.95,745.6400146484375,985,540,0.15229119201660157,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,748.0,9.355,9.33,9.38,745.6400146484375,508,523,0.15079584564208987,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,749.0,8.8,8.78,8.82,745.6400146484375,168,876,0.14920894744873048,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,750.0,8.265,8.24,8.29,745.6400146484375,721,3171,0.14780515289306645,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,751.0,7.75,7.73,7.77,745.6400146484375,377,660,0.1463403237915039,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,752.0,7.255000000000001,7.23,7.28,745.6400146484375,322,437,0.14505859832763673,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,753.0,6.779999999999999,6.76,6.8,745.6400146484375,1061,377,0.14365480377197265,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,754.0,6.32,6.3,6.34,745.6400146484375,4310,486,0.14234256103515625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,755.0,5.890000000000001,5.87,5.91,745.6400146484375,740,17844,0.14118290466308597,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,756.0,5.470000000000001,5.45,5.49,745.6400146484375,631,918,0.13993169647216797,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,757.0,5.08,5.06,5.1,745.6400146484375,266,325,0.13886359191894532,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,758.0,4.699999999999999,4.68,4.72,745.6400146484375,347,335,0.13770393554687502,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,759.0,4.345000000000001,4.33,4.36,745.6400146484375,125,373,0.13657479644775394,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,760.0,4.01,3.99,4.03,745.6400146484375,4720,6084,0.1356897955322266,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,761.0,3.69,3.67,3.71,745.6400146484375,170,545,0.13468272552490235,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,762.0,3.395,3.38,3.41,745.6400146484375,311,431,0.13373669006347655,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,763.0,3.115,3.1,3.13,745.6400146484375,102,432,0.1328516891479492,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,764.0,2.855,2.84,2.87,745.6400146484375,74,142,0.1320277227783203,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,765.0,2.605,2.59,2.62,745.6400146484375,361,2054,0.13114272186279297,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,766.0,2.38,2.36,2.4,745.6400146484375,79,171,0.13056289367675777,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,767.0,2.165,2.15,2.18,745.6400146484375,73,143,0.12967789276123048,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,768.0,1.9649999999999999,1.95,1.98,745.6400146484375,120,264,0.1289149609375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,769.0,1.7850000000000001,1.77,1.8,745.6400146484375,59,149,0.1283046154785156,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,770.0,1.615,1.6,1.63,745.6400146484375,1776,2790,0.12766375274658204,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,771.0,1.4649999999999999,1.45,1.48,745.6400146484375,85,225,0.12720599365234375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,772.0,1.315,1.3,1.33,745.6400146484375,48,204,0.12647357910156248,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,773.0,1.185,1.17,1.2,745.6400146484375,31,175,0.125985302734375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,774.0,1.07,1.06,1.08,745.6400146484375,9,65,0.12543599182128906,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,775.0,0.96,0.95,0.97,745.6400146484375,404,1904,0.12494771545410156,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,776.0,0.865,0.85,0.88,745.6400146484375,237,317,0.12488668090820312,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,777.0,0.775,0.76,0.79,745.6400146484375,238,136,0.1245204736328125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,778.0,0.6950000000000001,0.68,0.71,745.6400146484375,188,571,0.12427633544921876,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,779.0,0.62,0.61,0.63,745.6400146484375,107,55,0.12366598999023437,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,780.0,0.56,0.55,0.57,745.6400146484375,357,1632,0.12372702453613281,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,781.0,0.5,0.49,0.51,745.6400146484375,208,77,0.1235439208984375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,782.0,0.45,0.44,0.46,745.6400146484375,121,101,0.1235439208984375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,783.0,0.41000000000000003,0.4,0.42,745.6400146484375,19,112,0.12391012817382813,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,784.0,0.37,0.36,0.38,745.6400146484375,11,177,0.124032197265625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,785.0,0.33,0.32,0.34,745.6400146484375,127,1052,0.124032197265625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,786.0,0.3,0.29,0.31,745.6400146484375,10,16,0.12439840454101564,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,787.0,0.27,0.26,0.28,745.6400146484375,2,60,0.1245204736328125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,788.0,0.245,0.24,0.25,745.6400146484375,5,58,0.1245204736328125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,789.0,0.225,0.22,0.23,745.6400146484375,3,45,0.12513081909179688,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,790.0,0.20500000000000002,0.2,0.21,745.6400146484375,116,1572,0.12549702636718751,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,791.0,0.185,0.18,0.19,745.6400146484375,1,3,0.12586323364257812,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,792.0,0.16999999999999998,0.16,0.18,745.6400146484375,0,119,0.12696185546875,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,793.0,0.155,0.15,0.16,745.6400146484375,30,100,0.12696185546875,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,794.0,0.14500000000000002,0.14,0.15,745.6400146484375,18,97,0.127938408203125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,795.0,0.135,0.13,0.14,745.6400146484375,68,215,0.1289149609375,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,800.0,0.095,0.09,0.1,745.6400146484375,410,1161,0.1333094482421875,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,805.0,0.07500000000000001,0.07,0.08,745.6400146484375,75,364,0.13916876464843753,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,810.0,0.055,0.05,0.06,745.6400146484375,41,2607,0.14405152832031248,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,815.0,0.045,0.04,0.05,745.6400146484375,234,372,0.15039912109375003,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,820.0,0.04,0.03,0.05,745.6400146484375,52,287,0.159188095703125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,825.0,0.035,0.03,0.04,745.6400146484375,1,170,0.16407085937500002,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,830.0,0.035,0.03,0.04,745.6400146484375,10,173,0.17285983398437502,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,835.0,0.025,0.02,0.03,745.6400146484375,3,436,0.1757894921875,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,840.0,0.025,0.02,0.03,745.6400146484375,3,70,0.18457846679687498,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,845.0,0.025,0.02,0.03,745.6400146484375,65,446,0.19336744140625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,850.0,0.02,0.01,0.03,745.6400146484375,62,183,0.20117986328124998,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,855.0,0.02,0.01,0.03,745.6400146484375,293,173,0.20899228515624996,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,860.0,0.015,0.01,0.02,745.6400146484375,200,512,0.20899228515624996,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,865.0,0.015,0.01,0.02,745.6400146484375,1,63,0.21680470703125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,870.0,0.015,0.01,0.02,745.6400146484375,16,5996,0.22461712890624996,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,875.0,0.015,0.01,0.02,745.6400146484375,6,199,0.23242955078125,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,880.0,0.015,0.01,0.02,745.6400146484375,86,1397,0.23828886718749998,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,885.0,0.015,0.01,0.02,745.6400146484375,94,1543,0.2461012890625,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,890.0,0.015,0.01,0.02,745.6400146484375,1000,1019,0.25391371093750004,0.04,0.013
SPY,2026-05-25,2026-06-12,17,call,895.0,0.015,0.01,0.02,745.6400146484375,128,200,0.2617261328125,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,245.0,501.44500000000005,499.85,503.04,745.6400146484375,3,27,1.8330086474609373,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,250.0,496.45500000000004,494.86,498.05,745.6400146484375,2,45,1.804200197753906,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,255.0,491.47,489.88,493.06,745.6400146484375,3,25,1.7778331420898437,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,260.0,486.485,484.89,488.08,745.6400146484375,1,11,1.7514660864257814,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,265.0,377.97,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,270.0,374.85,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,275.0,471.525,469.93,473.12,745.6400146484375,1,13,1.673829755859375,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,280.0,458.855,457.45,460.26,745.6400146484375,1,11,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,285.0,359.65,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,290.0,370.6,0.0,0.0,745.6400146484375,2,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,295.0,451.57500000000005,449.98,453.17,745.6400146484375,1,392,1.575685715332031,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,300.0,446.58500000000004,444.99,448.18,745.6400146484375,1,473,1.5512717749023435,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,305.0,433.95000000000005,432.54,435.36,745.6400146484375,4,550,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,310.0,436.615,435.02,438.21,745.6400146484375,1,96,1.505861845703125,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,315.0,344.65,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,320.0,426.645,425.05,428.24,745.6400146484375,1,27,1.4614284741210937,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,325.0,318.2,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,330.0,320.24,0.0,0.0,745.6400146484375,3,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,335.0,322.43,0.0,0.0,745.6400146484375,6,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,340.0,312.9,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,345.0,401.70500000000004,400.11,403.3,745.6400146484375,1,155,1.3530305786132812,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,350.0,396.725,395.13,398.32,745.6400146484375,2,167,1.333499426269531,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,355.0,391.735,390.14,393.33,745.6400146484375,19,374,1.3122592980957029,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,360.0,386.745,385.15,388.34,745.6400146484375,2,129,1.2915074487304685,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,365.0,381.765,380.17,383.36,745.6400146484375,19,128,1.272464575195312,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,370.0,376.775,375.18,378.37,745.6400146484375,13,127,1.2519568652343749,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,375.0,364.22,362.81,365.63,745.6400146484375,1,201,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,380.0,366.79499999999996,365.21,368.38,745.6400146484375,1,139,1.2119180029296874,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,385.0,259.03,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,390.0,356.83000000000004,355.23,358.43,745.6400146484375,6,180,1.175052952880859,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,395.0,351.845,350.25,353.44,745.6400146484375,6,153,1.15625421875,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,400.0,346.855,345.26,348.45,745.6400146484375,6,540,1.137211345214844,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,405.0,341.865,340.28,343.45,745.6400146484375,9,158,1.1181684716796876,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,410.0,336.885,335.29,338.48,745.6400146484375,9,89,1.1008345739746095,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,415.0,331.905,330.31,333.5,745.6400146484375,1,183,1.0835006762695314,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,420.0,326.91499999999996,325.32,328.51,745.6400146484375,4,111,1.0649460815429688,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,425.0,321.92999999999995,320.33,323.53,745.6400146484375,3,182,1.0473680444335938,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,430.0,316.94500000000005,315.35,318.54,745.6400146484375,1,713,1.0297900073242188,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,435.0,311.96000000000004,310.36,313.56,745.6400146484375,3,103,1.0124561096191407,0.04,0.013
SPY,2026-05-25,2026-06-18,23,call,440.0,306.975,305.38,308.57,745.6400146484375,1,406,0.9951172363281251,0.04,0.013
